PT,Binding Energy,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_C_O,fr_C_O_noCOO
4.339181937,-127.366,12.89260267,-1.771235463,12.89260267,0.045718968,0.18471661,610.565,576.293,610.1897704,236,0.228727824,-0.50690696,0.50690696,0.228727824,0.837209302,1.534883721,2.23255814,16.7306021,9.949220813,2.472153367,-2.42029908,2.432403344,-2.612606931,6.023320368,-0.31825415,1.303996578,1319.303868,31.16204327,23.08726467,23.08726467,20.38715691,13.50521921,13.50521921,10.62787112,10.62787112,7.702311237,7.702311237,5.202472917,5.202472917,-3.25,2630332649,31.18346939,12.39375991,6.083570666,244.5067412,69.27339688,71.64371809,6.066367068,24.61992283,12.13273414,26.24146752,74.06793407,5.783244946,80.86030977,13.71667951,41.45873833,121.7639282,14.21058886,35.36996538,30.33183534,234.29,85.65538969,45.64675634,34.98232045,5.563451492,6.066367068,32.23263595,6.066367068,0,28.42117772,33.13689164,12.89260267,82.24882852,0.373459863,-0.998558346,6.897092846,-15.908523,0.964214877,0.535714286,43,8,15,15,8,15,7,5,-1.1566,140.6989,6,6,1,1
5.145208306,-116.213,12.81173847,-1.781027602,12.81173847,0.080666242,0.173011614,596.538,564.282,596.1741203,230,0.228727824,-0.50690696,0.50690696,0.228727824,0.785714286,1.476190476,2.19047619,16.73052839,9.949354291,2.472075847,-2.420298073,2.431427434,-2.612606926,6.023303249,-0.318254152,1.304555537,1302.5317,30.45493649,22.12622997,22.12622997,19.8491521,13.11645358,13.11645358,10.44473662,10.44473662,7.498872862,7.498872862,5.035921611,5.035921611,-3.25,1554120849,30.21575015,11.79342986,5.703168044,237.8224876,69.64306132,71.64371809,6.066367068,24.61992283,12.13273414,19.13166998,74.43759851,5.783244946,80.86030977,6.606881965,41.45873833,119.760658,14.21058886,35.36996538,30.33183534,245.29,91.40490153,50.75328374,29.23280861,5.563451492,6.066367068,31.18920547,0,0,23.68431477,27.93778512,12.81173847,91.33722881,0.255188258,-1.957850659,6.255289714,-16.08818661,0.948806891,0.518518519,42,9,15,15,9,15,6,5,-1.4596,135.8117,6,6,1,1
4.222338331,-36.6984,10.27055882,-1.344376851,10.27055882,0.333097128,0.493534933,271.421,240.173,271.2278684,114,0.093322436,-0.547320714,0.547320714,0.093322436,0.842105263,1.210526316,1.578947368,16.39919999,10.04025955,2.028943385,-2.100183432,2.123432609,-2.347895456,5.688754188,-0.314770542,3.047259772,204.1707265,14.34708869,12.5334486,12.5334486,9.180739213,8.070477386,8.070477386,5.512595801,5.512595801,3.60319047,3.60319047,2.296528121,2.296528121,-0.57,12921.57165,18.43,13.85229857,13.65948939,117.9633723,15.00759197,0,83.97359667,6.420821623,0,12.07327168,15.00759197,5.969305288,96.49838469,0,0,17.17979907,4.794537184,90.3944183,0,60.36,12.07327168,9.901064579,0,6.420821623,19.26246487,57.78739461,0,6.9237372,5.106527395,0,10.27055882,19.29631325,0,-1.344376851,0,14.03546889,2.24203589,0.9375,19,1,3,3,1,3,14,0,3.1884,76.7088,1,1,1,1
3.944224257,-82.8179,10.87471115,-1.519172808,10.87471115,0.172990363,0.506502902,284.264,268.136,284.0896029,110,0.228756991,-0.461230984,0.461230984,0.228756991,1.15,1.85,2.5,16.70553512,9.992019518,2.443225467,-2.391687352,2.252040495,-2.596109371,5.785964897,-0.277083879,2.170578691,461.787823,14.69830613,10.49420873,10.49420873,9.57891736,6.09536465,6.09536465,4.470805016,4.470805016,3.137549391,3.137549391,1.975088284,1.975088284,-1.51,33824.80398,14.88993671,6.29334646,2.815092115,114.5457143,29.89983549,30.16537738,12.13273414,12.13273414,0,12.17033346,34.69437267,6.286160523,30.70589228,6.606881965,29.82891977,64.02504435,4.736862954,10.35798868,24.26546827,116.45,37.31277424,20.11411937,11.31296332,6.286160523,0,12.13273414,12.13273414,0,14.5802533,10.54052627,10.87471115,38.14454507,0.254129819,0.172990363,6.29934865,-6.244717629,-0.541533683,0.461538462,20,4,7,7,4,7,4,2,-1.3222,66.2247,4,4,1,1
4.826449543,-80.4554,12.94010064,-1.777286683,12.94010064,0.094115955,0.16772203,596.538,564.282,596.1741203,230,0.229138572,-0.511241031,0.511241031,0.229138572,0.880952381,1.619047619,2.30952381,16.75376298,9.934662564,2.508388068,-2.453428408,2.411184619,-2.636037134,6.087808163,-0.359661215,1.397352502,1290.072542,30.45493649,22.12622997,22.12622997,19.88715691,13.12150958,13.12150958,10.40661137,10.40661137,7.523734743,7.523734743,5.121274603,5.121274603,-3.25,1588567360,30.21575015,11.79342986,5.579525796,237.8804058,69.64306132,65.57836386,6.066367068,24.61992283,18.57286184,12.71084835,74.43759851,5.783244946,80.86030977,6.606881965,58.76519206,119.760658,28.47885195,25.0119767,53.20174056,245.29,85.65538969,50.75328374,35.0209326,5.563451492,6.076020107,31.19885851,0,0,23.68431477,28.40968801,12.94010064,91.52580413,0.253458348,-2.039799928,3.952154568,-14.21804677,0.676641009,0.518518519,42,9,15,15,9,15,6,5,-1.6099,135.1162,7,7,1,1
3.552841969,-11.9391,13.55830199,-1.674402401,13.55830199,0.029303069,0.163196313,576.51,552.318,576.1278734,218,0.157304621,-0.87207382,0.87207382,0.157304621,0.619047619,1.214285714,1.833333333,16.51293208,9.770994532,2.436385938,-2.426657848,2.560801772,-2.372272227,5.650651657,-0.27177728,1.553153073,1717.761679,30.03228676,21.50071248,21.50071248,19.9384685,12.77056044,12.77056044,10.28384079,10.28384079,7.641253246,7.641253246,5.676562664,5.676562664,-5.2,2068152100,26.9936311,9.716024239,4.242891537,236.9501041,60.53899986,35.20598011,23.6317578,58.65200838,23.96854623,6.103966388,60.53899986,0,36.75459322,0,82.41456107,53.06015193,6.420821623,45.94309628,54.59730362,226.42,76.32986626,51.06527395,45.73710275,0,30.33183534,24.26546827,0,0,9.473725908,11.98638472,0,109.7571575,-0.00148235,-6.183323091,10.29498716,-5.687057298,0,0.2,42,8,12,12,8,12,3,6,1.731,138.9474,2,2,0,0
5.333107789,-61.2524,12.60593195,-1.662184381,12.60593195,0.005693027,0.341471555,464.423,440.231,464.1318616,178,0.228727701,-0.511241031,0.511241031,0.228727701,1.090909091,1.848484848,2.515151515,16.70669704,9.934905227,2.450092139,-2.395602238,2.408426235,-2.586240202,6.087761726,-0.28998304,1.569759996,1025.168453,23.86107836,17.48958955,17.48958955,15.72678441,10.14038479,10.14038479,7.798270826,7.798270826,5.65143616,5.65143616,3.875886183,3.875886183,-3.09,21740920.78,23.08111749,9.04050363,4.283481376,187.5652799,49.58661618,53.37043108,6.066367068,17.69618563,18.57286184,13.71667951,54.38115337,5.783244946,43.23068029,13.71667951,58.76519206,80.8449811,19.00512605,18.0882395,53.20174056,175.37,49.19998558,35.43370155,40.77044443,5.563451492,6.076020107,25.31855179,6.066367068,0,18.94745182,21.71621845,12.60593195,59.81585134,0.475315077,-0.754494376,4.611462551,-5.913296503,-0.634791617,0.409090909,33,6,11,11,6,11,5,4,-0.1587,108.7818,5,5,1,1
3.820241451,-48.9585,11.98820986,-1.193494845,11.98820986,0.043688167,0.262025293,457.367,440.231,457.0776349,172,0.284422327,-0.869870216,0.869870216,0.284422327,0.96969697,1.636363636,2.272727273,16.61811144,9.930179867,2.364058431,-2.344697091,2.45155636,-2.329199646,6.063361439,-0.270023245,1.777966222,1208.223767,24.02421507,16.58939727,16.58939727,15.54462165,9.45106045,9.45106045,7.3760115,7.3760115,5.132483009,5.132483009,3.545470921,3.545470921,-4.67,17548920.07,21.55783026,7.786084613,3.868056261,184.7999296,50.32594507,29.10201372,11.8158789,23.78185877,24.11700725,5.57310453,55.12048225,5.783244946,18.6287544,0,70.58107096,47.6329031,15.95222176,17.23086937,59.45416797,200.2,52.70326818,45.64675634,40.36936464,0,30.35114142,6.066367068,0,0,9.473725908,11.34511737,11.49040462,81.10577313,-0.002663664,-6.656371826,4.300189766,-0.749116063,0,0.136363636,33,7,11,11,7,11,3,4,1.8801,107.0206,3,3,1,1
5.109690783,-42.3264,12.74287097,-0.573831971,12.74287097,0.036976752,0.687870162,388.372,368.212,388.1158176,148,0.23876,-0.506887029,0.506887029,0.23876,0.785714286,1.428571429,2,16.53682763,10.03895256,2.303304976,-2.178597527,2.477674176,-2.127716358,5.809858441,0.316533866,2.341321344,1037.390978,20.42192077,16.11435271,16.11435271,13.49746222,8.213225553,8.213225553,5.698646516,5.698646516,4.295442258,4.295442258,2.993237003,2.993237003,-3.55,1959494.757,19.21822195,7.59419112,2.922585468,160.6776258,33.2079931,17.07321074,0,18.19910121,11.62981856,35.54898771,33.2079931,0,0,35.54898771,34.48879585,40.6555151,0,0,33.47715639,96.59,5.428790392,9.901064579,40.08199366,17.06247516,0,41.61535477,18.19910121,0,28.10146571,32.26317751,12.74287097,10.55711223,-0.048032336,1.194138392,6.469457173,0,0,0.25,28,1,8,8,1,8,6,3,3.1602,101.4608,0,0,0,0
4.806332873,-12.9572,13.57616087,-1.326237245,13.57616087,0.151955782,0.445055568,399.551,364.271,399.2540832,160,0.179635957,-0.871610038,0.871610038,0.179635957,0.965517241,1.413793103,1.793103448,16.27656536,9.659296058,2.476746824,-2.393510243,2.460365879,-2.427714378,6.243409744,-0.29942604,3.858018891,796.8846665,22.51614338,19.10267989,19.10267989,13.34565344,10.18078535,10.18078535,8.918262247,8.918262247,5.104752573,5.104752573,3.224001814,3.224001814,-2.36,891128.3494,24.67753754,9.906771274,5.587603378,174.9555272,10.21305479,5.759164872,54.55401318,66.3779926,5.917906046,10.988095,19.80212916,11.56648989,74.65236247,0,57.61191271,16.67301729,9.589074368,74.65236247,57.61191271,77.43,28.65855128,19.80212916,36.1678388,0,16.71931359,0,13.8474744,0,0,0,26.42009889,24.3346101,1.528052406,-2.322121284,0,6.287560941,14.83513228,0.52,29,1,4,4,1,4,8,1,5.276,116.1098,1,1,2,2
2.206645525,-63.1276,9.279537037,-1.364953704,9.279537037,0.439675926,0.385501363,194.183,180.071,194.0790382,78,0.185802245,-0.393566515,0.393566515,0.185802245,1.153846154,1.769230769,2.230769231,16.69964111,9.993892879,2.429132115,-2.384598117,2.204775417,-2.584302254,4.880349821,-0.293910681,2.65939048,143.0617569,10.00807169,7.19920909,7.19920909,6.112590865,3.947761131,3.947761131,2.932978932,2.932978932,2.080757311,2.080757311,1.262220929,1.262220929,-0.24,791.423182,10.83836991,4.316641101,1.984330851,75.32709803,29.89983549,24.41586555,0,0,7.109797541,6.606881965,29.89983549,0,30.70589228,13.71667951,0,64.84868137,9.473725908,0,0,99.38,37.31277424,15.31958218,0,0,0,7.109797541,0,0,14.5802533,9.647222222,0,36.57377457,0,0,0,-5.913009259,-0.439675926,1,13,4,6,6,4,6,2,1,-2.5673,40.7762,4,4,0,0
3.583739042,-74.3347,10.2074543,-0.920664658,10.2074543,0.212791214,0.345529239,279.444,248.196,279.2329538,116,0.041383617,-0.550171861,0.550171861,0.041383617,0.8,1.35,1.95,16.36513192,10.09106508,1.902191452,-2.00930943,2.072895031,-2.208710475,5.63497705,-0.305341381,3.173765883,266.5917875,14.89105877,13.11117903,13.11117903,9.77005561,8.268568291,8.268568291,5.352743773,5.352743773,3.331534715,3.331534715,2.080764818,2.080764818,-1.05,22676.46375,18.95,16.00571031,16.95,124.5198168,9.901064579,0,63.33192574,44.94575136,5.969305288,0,9.901064579,5.969305288,83.97359667,0,24.30408043,5.969305288,4.794537184,83.97359667,24.30408043,40.13,5.969305288,9.901064579,6.420821623,0,32.10410811,38.52492974,0,31.22781763,0,0,10.2074543,10.2074543,0,-0.920664658,0,21.94045719,2.231965536,0.722222222,20,0,2,2,0,2,14,0,4.5498,84.365,0,0,1,1
5.117885475,-38.4529,11.4141,-1.67046609,11.4141,0.050666283,0.321666516,448.38,428.22,448.1005615,170,0.228727663,-0.506896829,0.506896829,0.228727663,0.9375,1.6875,2.375,16.70588209,9.991337242,2.444871034,-2.391547913,2.424717205,-2.595715366,6.038567292,-0.277075879,1.645161441,1065.749361,23.15397158,16.32144807,16.32144807,15.1887796,9.496914494,9.496914494,7.309057749,7.309057749,5.142881465,5.142881465,3.438189151,3.438189151,-3.35,12801967.6,21.8659056,8.297053169,3.831213465,180.1914233,49.95628063,58.74618229,0,18.22806032,23.78185877,6.606881965,54.75081781,11.54240982,30.70589228,6.606881965,59.09170033,78.84171096,9.531400138,5.563451492,53.52824884,186.37,54.6046959,40.54022895,34.15390943,0,18.21840728,18.21840728,0,0,14.21058886,16.462219,11.4141,69.54577999,0.220939289,-1.971959364,2.373306108,-2.734204429,-0.643513934,0.285714286,32,7,11,11,7,11,3,4,-0.3029,105.6206,6,6,1,1
4.854011581,-68.1246,12.81621378,-1.780350689,12.81621378,0.05165385,0.159015734,608.549,576.293,608.1741203,234,0.228727829,-0.506893135,0.506893135,0.228727829,0.790697674,1.488372093,2.186046512,16.7304156,9.984286675,2.469983196,-2.419742693,2.354006118,-2.612584192,5.857738052,-0.318246238,1.361811921,1507.492076,31.16204327,22.88015789,22.88015789,20.38715691,13.25051455,13.25051455,10.32432055,10.32432055,7.400633864,7.400633864,4.92353625,4.92353625,-3.51,2630332649,30.93172501,12.23675109,5.991093244,242.7906821,68.95368486,70.95628016,0,25.12283841,23.7625527,19.82064589,68.95368486,10.96924436,68.33552176,13.71667951,46.62152999,115.9806832,14.21058886,6.9237372,45.60989053,238.2,79.19696875,45.64675634,33.97802727,5.563451492,12.13273414,32.23263595,6.066367068,0,28.10146571,32.93694444,12.81621378,81.98623468,-0.38069525,-0.605297517,7.782125351,-15.03488257,0.953314705,0.464285714,43,8,15,15,8,15,7,5,-1.0897,143.4184,6,6,0,0
3.984053756,-31.1674,10.21891321,-0.95989977,10.21891321,0.162652325,0.393820066,295.443,264.195,295.2278684,122,0.072348869,-0.550171861,0.550171861,0.072348869,1.047619048,1.761904762,2.476190476,16.36518706,10.0659685,1.979525004,-2.051088432,2.089985538,-2.208776229,5.634983478,-0.305342204,3.401675946,294.8385641,15.76130226,13.42863612,13.42863612,10.16390246,8.376937266,8.376937266,5.554632646,5.554632646,3.435589346,3.435589346,2.1287575,2.1287575,-1.09,33104.33213,19.91,15.30171753,16.85728279,129.3140505,15.00759197,0,69.75274736,32.10410811,5.969305288,6.103966388,15.00759197,5.969305288,83.65674144,0,24.30408043,17.17979907,4.794537184,77.55277505,24.30408043,60.36,5.969305288,15.00759197,12.52478801,6.420821623,38.52492974,19.26246487,0,12.99975731,0,0,10.21891321,19.97765727,0,-0.95989977,0,18.06556744,2.197761851,0.722222222,21,1,3,3,1,3,14,0,3.5206,85.7548,1,1,1,1
3.541350066,-33.8973,10.21182788,-0.94296096,10.21182788,0.185793625,0.393820066,295.443,264.195,295.2278684,122,0.072348867,-0.550171861,0.550171861,0.072348867,1.047619048,1.761904762,2.476190476,16.3651869,10.08966872,1.961015276,-2.026709652,2.074657111,-2.208710425,5.634983794,-0.305342598,3.366936164,294.8385641,15.76130226,13.42863612,13.42863612,10.16390246,8.376937266,8.376937266,5.554632646,5.554632646,3.435589346,3.435589346,2.1287575,2.1287575,-1.09,33032.6168,19.91,15.30171753,16.85728279,129.3140505,15.00759197,0,69.75274736,32.10410811,5.969305288,6.103966388,15.00759197,5.969305288,83.65674144,0,24.30408043,17.17979907,4.794537184,77.55277505,24.30408043,60.36,5.969305288,15.00759197,12.52478801,0,51.36657298,12.84164325,0,12.99975731,0,0,10.21182788,19.88292481,0,-0.94296096,0,18.18716937,2.161038902,0.722222222,21,1,3,3,1,3,14,0,3.5206,85.7548,1,1,1,1
4.685953617,-113.615,13.67077986,-1.944001875,13.67077986,0.015060057,0.146635275,624.548,592.292,624.1690349,240,0.238632695,-0.507678166,0.507678166,0.238632695,0.795454545,1.477272727,2.181818182,16.73170064,9.98361895,2.474883343,-2.419537702,2.394405165,-2.61394172,5.880104804,-0.318293929,1.489695245,1556.869918,32.03228676,23.25002121,23.25002121,20.81467726,13.39677108,13.39677108,10.46135051,10.46135051,7.495228191,7.495228191,4.992724728,4.992724728,-3.71,3937681675,31.70662122,12.35203564,5.74258933,247.5849159,74.06021226,65.19603274,0,25.12283841,17.69618563,19.82064589,74.06021226,10.96924436,68.33552176,13.71667951,40.55516292,121.0872106,14.21058886,6.9237372,39.54352346,258.43,96.08221663,50.75328374,28.40574272,0,12.13273414,32.23263595,0,0,28.10146571,33.19400558,13.67077986,92.05997116,-1.11377507,-2.278222546,5.833929419,-15.99463145,0.845333108,0.464285714,44,9,16,16,9,16,7,5,-1.3841,145.0832,6,6,0,0
3.535427,-90.94,11.43444537,-0.950035387,11.43444537,0.17756165,0.278433887,293.427,264.195,293.2122184,120,0.155187899,-0.550171861,0.550171861,0.155187899,0.857142857,1.523809524,2.238095238,16.36515282,10.09151791,1.940150228,-2.008625864,2.070028842,-2.208710448,5.892662781,-0.305347257,3.388591298,329.3551402,15.76130226,13.31232054,13.31232054,10.16390246,8.223509423,8.223509423,5.389139286,5.389139286,3.30773281,3.30773281,2.032093653,2.032093653,-1.38,33032.6168,19.62,15.01735609,16.56646729,128.6813389,9.901064579,0,57.25590563,38.18012822,12.39012691,0,14.69560176,11.75255023,77.55277505,0,24.30408043,11.75255023,9.589074368,77.55277505,24.30408043,57.2,5.969305288,14.69560176,12.20406657,6.420821623,57.78739461,0,6.076020107,12.99975731,0,0,21.64012813,10.20568276,0,-0.740757346,0,17.59690831,2.131371479,0.666666667,21,0,3,3,0,3,14,0,3.7288,84.755,0,0,2,2
4.746904414,-13.5107,10.29398242,-1.354048671,10.29398242,0.315678442,0.369796233,297.459,264.195,297.2435185,124,0.093322436,-0.547320714,0.547320714,0.093322436,0.904761905,1.380952381,1.904761905,16.39920331,10.07011323,2.02654136,-2.097802598,2.094255592,-2.347892201,5.688766818,-0.314770827,3.167768644,261.1890535,15.76130226,13.68814914,13.68814914,10.18073921,8.720307301,8.720307301,5.85424381,5.85424381,3.76143876,3.76143876,2.349500995,2.349500995,-0.83,34902.25823,20.17,15.55679651,15.37865936,130.0036535,15.00759197,0,70.4423504,32.10410811,0,12.07327168,15.00759197,5.969305288,96.49838469,0,12.15204021,17.17979907,4.794537184,90.3944183,12.15204021,60.36,12.07327168,9.901064579,0,6.420821623,32.10410811,44.94575136,0,19.07577741,5.106527395,0,10.29398242,19.33843374,0,-1.354048671,0,17.97734298,2.244289529,0.833333333,21,1,3,3,1,3,15,0,3.7446,85.8488,1,1,1,1
4.873316737,-68.3278,12.88714137,-1.77098477,12.88714137,0.041035448,0.159015734,608.549,576.293,608.1741203,234,0.229138534,-0.506893135,0.506893135,0.229138534,0.837209302,1.581395349,2.255813953,16.75332219,9.973137632,2.504934742,-2.451677354,2.361359924,-2.642016423,5.857753307,-0.354191977,1.480412645,1507.492076,31.16204327,22.88015789,22.88015789,20.42516171,13.25557056,13.25557056,10.2836673,10.2836673,7.423166142,7.423166142,5.007840415,5.007840415,-3.51,2688591341,30.93172501,12.23675109,5.86361326,242.7906821,68.95368486,64.85231377,0,25.12283841,23.7625527,19.82064589,68.95368486,10.96924436,68.33552176,13.71667951,46.62152999,115.9806832,14.21058886,6.9237372,45.60989053,238.2,79.19696875,45.64675634,33.97802727,5.563451492,12.13273414,32.23263595,6.066367068,0,28.10146571,33.45573239,12.88714137,82.1724696,-0.413952389,-0.652762335,7.767881387,-15.44745977,0.687449692,0.464285714,43,8,15,15,8,15,7,5,-1.0897,143.4184,6,6,0,0
4.366885184,-52.5686,10.23142149,-1.131727507,10.23142149,0.129529851,0.313411791,329.457,296.193,329.2333477,136,0.109255502,-0.550171861,0.550171861,0.109255502,1,1.652173913,2.304347826,16.36706506,10.01015855,2.213677875,-2.202804224,2.114538393,-2.356540382,5.634983867,-0.305344482,3.661370716,316.5338057,17.50178923,14.32306331,14.32306331,10.98526967,8.893335046,8.893335046,6.15091744,6.15091744,3.932530824,3.932530824,2.413189641,2.413189641,-0.91,76066.50602,22.09,14.66772819,13.24386779,139.592121,25.22064676,12.20793278,57.60070715,32.10410811,5.969305288,6.103966388,25.22064676,5.969305288,95.86467422,0,12.15204021,39.60078664,4.794537184,77.55277505,12.15204021,100.82,24.28120445,25.22064676,6.420821623,12.84164325,51.36657298,0,6.076020107,6.9237372,0,0,10.23142149,39.6551128,0,-0.988555307,0,9.195509393,2.073178294,0.833333333,23,3,5,5,3,5,15,0,1.6862,88.6284,3,3,1,1
3.990838036,-35.0518,9.248116024,-0.103523243,9.248116024,0.102725813,0.71408453,190.198,180.118,190.0629942,72,0.157176107,-0.504259891,0.504259891,0.157176107,1.071428571,1.928571429,2.571428571,16.33280666,10.10682609,2.023438851,-2.006506137,2.254346565,-1.842945714,5.408596143,0.402774314,2.218763,418.1026171,9.966255326,7.473883878,7.473883878,6.754020195,4.287522455,4.287522455,3.079206868,3.079206868,1.998281206,1.998281206,1.293321726,1.293321726,-1.9,2531.620572,8.687378358,3.456277281,1.712456747,81.23623621,14.63020573,5.760247419,6.066367068,29.82891977,6.420821623,6.263162996,14.63020573,0,6.420821623,0,47.91869725,10.21305479,6.420821623,11.32369891,41.01214928,53.6,0,5.106527395,11.49902367,6.420821623,11.32369891,12.13273414,12.32953006,0,9.523678332,5.163396873,0,18.34447192,0.89837963,0.622537793,8.419187295,2.218693153,0,0.090909091,14,2,3,3,2,3,2,2,2.2816,51.2856,0,0,0,0
